2026-04-24 12:19:38,48,81.79
2026-04-24 12:19:43,50,81.94
2026-04-24 12:19:47,53,81.8
2026-04-24 12:19:51,51,82.27
2026-04-24 12:19:56,65,85.41
2026-04-24 12:20:00,60,85.78
2026-04-24 12:20:05,51,85.01
2026-04-24 12:20:09,32,84.83
2026-04-24 12:20:13,34,84.31
2026-04-24 12:20:18,54,84.48
2026-04-24 12:20:22,42,84.51
2026-04-24 12:20:26,35,84.47
2026-04-24 12:20:31,43,84.24
2026-04-24 19:42:35,4,70.92
2026-04-24 19:42:39,2,71.04
2026-04-24 19:42:42,14,72.2
2026-04-25 08:51:27,17,72.33
2026-04-25 08:51:31,33,72.21
2026-04-25 08:51:35,24,72.27
2026-04-25 08:51:39,48,72.03
2026-04-25 08:51:43,20,72.01
2026-04-25 08:51:48,10,71.33
2026-04-25 08:59:47,4,70.19
2026-04-25 08:59:51,3,70.23
2026-04-25 08:59:55,7,70.17
2026-04-25 08:59:59,6,70.16
2026-04-25 09:00:03,9,70.15
2026-04-25 09:00:07,1,70.15
2026-04-25 09:00:11,3,70.15
2026-04-25 09:00:15,14,70.13
2026-04-25 09:00:19,17,70.21
2026-04-25 09:00:23,5,70.23
2026-04-25 09:00:27,1,70.13
2026-04-25 09:00:30,4,70.1
2026-04-25 09:00:34,5,70.04
2026-04-25 09:00:38,4,70.03
2026-04-25 09:00:42,3,70.06
2026-04-25 09:00:46,6,70.09
2026-04-25 09:00:50,5,70.06
2026-04-25 09:00:54,7,70.1
2026-04-25 09:00:58,6,70.01
2026-04-25 09:01:02,7,70.02
2026-04-25 09:01:06,2,70.02
2026-04-25 09:01:10,2,70.0
2026-04-25 09:01:14,2,69.99
2026-04-25 09:01:18,10,70.03
2026-04-25 09:01:22,8,70.1
2026-04-25 09:10:39,100,84.65
2026-04-25 09:10:43,54,74.82
2026-04-25 09:10:47,27,74.76
2026-04-25 09:10:51,37,74.49
2026-04-25 09:10:55,15,74.61
2026-04-25 09:10:59,44,74.95
2026-04-25 09:11:04,53,74.04
2026-04-25 09:11:09,68,72.45
2026-04-25 09:11:13,16,72.47
2026-04-25 09:11:18,31,73.12
2026-04-25 09:11:22,73,81.66
2026-04-25 09:11:27,46,82.79
2026-04-25 09:11:31,68,83.46
2026-04-25 09:11:36,17,84.66
2026-04-25 09:11:40,43,85.66
2026-04-25 09:11:44,73,87.6
2026-04-25 09:11:54,88,90.6
2026-04-25 09:11:58,38,89.32
2026-04-25 09:12:02,65,85.5
2026-04-25 09:12:06,77,85.64
2026-04-25 09:12:11,54,87.42
2026-04-25 09:12:15,36,88.48
2026-04-25 09:12:19,54,86.08
2026-04-25 09:12:24,31,85.85
2026-04-25 09:12:28,31,84.31
2026-04-25 09:12:32,48,85.41
2026-04-25 09:12:36,51,84.86
2026-04-25 09:12:40,35,83.81
2026-04-25 09:12:45,51,85.46
2026-04-25 09:12:49,47,85.06
2026-04-25 09:12:53,49,85.98
2026-04-25 09:13:05,77,96.07
2026-04-25 09:13:09,64,75.07
2026-04-25 09:13:13,38,69.06
2026-04-25 09:13:17,49,69.06
2026-04-25 09:13:22,31,69.05
2026-04-25 09:13:26,54,68.67
2026-04-25 09:13:31,76,68.99
2026-04-25 09:13:35,45,69.06
2026-04-25 09:13:39,41,68.65
2026-04-25 09:13:43,40,69.28
2026-04-25 09:13:47,60,69.41
2026-04-25 09:13:51,8,69.24
2026-04-25 09:13:56,23,68.6
2026-04-25 09:14:00,25,68.78
2026-04-25 09:14:04,18,68.76
2026-04-25 09:14:08,17,67.4
2026-04-25 09:14:12,24,66.67
2026-04-25 09:25:01,20,78.6
2026-04-25 09:25:05,18,78.68
2026-04-25 09:25:09,7,78.67
2026-04-25 09:25:13,9,78.77
2026-04-25 09:25:17,8,78.78
2026-04-25 09:25:21,13,78.77
2026-04-25 09:25:25,11,78.77
2026-04-25 09:25:29,34,78.83
2026-04-25 09:25:33,12,79.03
2026-04-25 09:25:37,9,79.34
2026-04-25 09:25:41,14,79.34
2026-04-25 09:25:45,7,79.23
2026-04-25 09:25:49,10,79.31
2026-04-25 09:25:53,4,79.14
2026-04-25 09:25:57,10,78.64
2026-04-25 09:26:01,49,78.28
2026-04-25 09:26:05,30,80.37
2026-04-25 09:26:09,14,79.35
2026-04-25 09:26:13,17,79.35
2026-04-25 09:26:18,37,79.9
2026-04-25 09:26:22,17,79.43
2026-04-25 09:26:26,24,79.87
2026-04-25 09:26:30,37,78.51
2026-04-25 09:26:34,63,76.94
2026-04-25 09:26:38,25,77.09
2026-04-25 09:26:42,15,77.07
2026-04-25 09:26:46,19,77.19
2026-04-25 09:26:50,17,77.21
2026-04-25 09:26:54,18,77.3
2026-04-25 09:26:58,14,77.56
2026-04-25 09:27:02,16,77.55
2026-04-25 09:27:06,13,77.45
2026-04-25 09:27:10,20,77.34
2026-04-25 09:27:18,66,78.79
2026-04-25 09:27:31,100,94.42
2026-04-25 09:27:36,62,80.51
2026-04-25 09:27:40,36,79.92
2026-04-25 09:27:44,63,81.27
2026-04-25 09:27:48,19,82.46
2026-04-25 09:27:52,23,80.91
2026-04-25 09:27:57,29,81.18
2026-04-25 09:28:01,57,80.64
2026-04-25 09:28:05,35,80.01
2026-04-25 09:28:09,27,78.92
2026-04-25 09:28:14,26,78.91
2026-04-25 09:28:18,32,79.04
2026-04-25 09:28:22,27,78.8
2026-04-25 09:28:26,23,78.6
2026-04-25 09:28:30,18,78.46
2026-04-25 09:28:34,7,78.34
2026-04-25 09:28:38,32,79.01
2026-04-25 09:28:43,29,79.01
2026-04-25 09:28:47,26,78.86
2026-04-25 09:28:51,22,78.95
2026-04-25 09:28:55,28,78.88
2026-04-25 09:28:59,14,79.15
2026-04-25 09:29:03,24,78.78
2026-04-25 09:29:07,25,78.4
2026-04-25 09:29:11,19,78.43
2026-04-25 09:29:15,8,78.39
2026-04-25 09:29:19,17,78.18
2026-04-25 09:29:23,9,78.09
2026-04-25 09:29:27,12,78.06
2026-04-25 09:29:31,42,78.97
2026-04-25 09:29:35,13,78.33
2026-04-25 09:29:39,18,78.39
2026-04-25 09:29:43,9,78.34
2026-04-25 09:29:47,15,78.09
2026-04-25 09:29:52,7,78.11
2026-04-25 09:29:56,23,78.49
2026-04-25 09:30:00,11,78.36
2026-04-25 09:30:04,11,78.66
2026-04-25 09:30:08,9,78.39
2026-04-25 09:30:12,11,78.58
2026-04-25 09:30:16,6,78.59
2026-04-25 09:30:20,7,78.68
2026-04-25 09:30:24,3,78.38
2026-04-25 09:30:28,28,78.35
2026-04-25 09:30:32,49,78.21
2026-04-25 09:30:36,45,78.02
2026-04-25 09:30:40,27,78.1
2026-04-25 09:30:44,17,77.85
2026-04-25 09:30:48,14,77.76
2026-04-25 09:30:52,9,77.82
2026-04-25 09:30:56,19,78.14
2026-04-25 09:31:01,13,78.08
2026-04-25 09:31:05,7,78.57
2026-04-25 09:31:09,10,78.56
2026-04-25 09:31:13,11,78.56
2026-04-25 09:31:17,16,78.58
2026-04-25 09:31:21,13,79.14
2026-04-25 09:31:25,10,79.13
2026-04-25 09:31:29,41,79.38
2026-04-25 09:31:33,11,78.51
2026-04-25 09:31:37,28,78.54
2026-04-25 09:31:41,12,78.49
2026-04-25 09:31:45,24,78.68
2026-04-25 09:31:50,28,79.43
2026-04-25 09:31:54,34,84.11
2026-04-25 09:31:58,18,88.25
2026-04-25 09:32:02,18,84.8
2026-04-25 09:32:06,23,78.21
2026-04-25 09:32:10,13,78.05
2026-04-25 09:32:14,7,78.08
2026-04-25 09:32:18,23,78.29
2026-04-25 09:32:22,20,78.41
2026-04-25 09:32:26,40,78.42
2026-04-25 09:32:30,32,78.38
2026-04-25 09:32:34,21,78.37
2026-04-25 09:32:38,22,78.43
2026-04-25 09:32:42,37,78.1
2026-04-25 09:32:46,28,78.31
2026-04-25 09:32:50,28,78.5
2026-04-25 09:32:54,8,78.17
2026-04-25 09:32:58,47,78.7
2026-04-25 09:33:02,11,79.21
2026-04-25 09:33:06,35,79.11
2026-04-25 09:33:10,24,79.17
2026-04-25 09:33:14,30,79.14
2026-04-25 09:33:18,40,79.36
2026-04-25 09:33:22,30,79.72
2026-04-25 09:33:27,34,79.56
2026-04-25 09:33:31,21,79.45
2026-04-25 09:33:35,14,79.44
2026-04-25 09:33:39,40,82.6
2026-04-25 09:33:44,71,88.34
2026-04-25 09:33:48,63,87.43
2026-04-25 09:33:52,90,88.21
2026-04-25 09:35:21,77,90.18
2026-04-25 09:35:25,31,89.15
2026-04-25 09:35:29,54,88.94
2026-04-25 09:40:06,45,90.1
2026-04-25 09:40:10,18,85.41
2026-04-25 09:40:14,9,85.25
2026-04-25 09:40:19,11,85.33
2026-04-25 09:40:23,5,85.32
2026-04-25 09:40:27,8,85.19
2026-04-25 09:40:31,5,85.62
2026-04-25 09:40:35,8,85.71
2026-04-25 09:40:39,8,85.62
2026-04-25 09:40:43,1,85.54
2026-04-25 09:40:47,9,85.45
2026-04-25 09:40:51,11,85.48
2026-04-25 09:40:55,5,85.51
2026-04-25 09:40:59,3,85.92
2026-04-25 09:41:03,10,85.82
2026-04-25 09:41:07,7,85.79
2026-04-25 09:41:11,9,85.8
2026-04-25 09:41:15,3,85.77
2026-04-25 09:41:19,6,86.13
2026-04-25 09:41:23,32,86.16
2026-04-25 09:41:27,16,85.95
2026-04-25 09:41:32,14,85.72
2026-04-25 09:41:36,12,85.6
2026-04-25 09:41:40,54,87.72
2026-04-25 09:41:44,24,89.5
2026-04-25 09:41:49,20,89.83
2026-04-25 10:08:07,43,90.59
2026-04-25 10:08:14,13,79.25
2026-04-25 10:08:18,8,79.26
2026-04-25 10:08:22,11,79.3
2026-04-25 10:08:26,7,79.14
2026-04-25 10:08:30,17,79.14
2026-04-25 10:08:34,10,79.14
2026-04-25 10:08:38,8,79.16
2026-04-25 10:08:42,12,79.07
2026-04-25 10:08:46,12,79.15
2026-04-25 10:08:50,9,79.06
2026-04-25 10:08:54,8,79.14
2026-04-25 10:08:58,11,79.36
2026-04-25 10:09:02,14,79.33
2026-04-25 10:09:06,8,79.35
2026-04-25 10:09:10,12,79.33
2026-04-25 10:09:14,22,79.34
2026-04-25 10:09:18,7,79.43
2026-04-25 10:09:22,26,79.47
2026-04-25 10:09:26,8,79.3
2026-04-25 10:09:31,18,79.16
2026-04-25 10:09:35,9,79.08
2026-04-25 10:09:39,11,79.18
2026-04-25 10:09:43,7,79.19
2026-04-25 10:09:47,5,79.08
2026-04-25 10:09:51,11,79.79
2026-04-25 10:09:55,10,79.78
2026-04-25 10:09:59,12,80.17
2026-04-25 10:10:03,15,80.15
2026-04-25 10:10:07,7,80.16
2026-04-25 10:10:11,7,80.15
2026-04-25 10:10:15,7,80.15
2026-04-25 10:10:19,19,79.51
2026-04-25 10:10:23,18,79.62
2026-04-25 10:10:27,10,79.57
2026-04-25 10:10:31,15,80.15
2026-04-25 10:10:35,23,79.99
2026-04-25 10:10:39,7,79.95
2026-04-25 10:10:43,16,79.48
2026-04-25 10:10:47,10,79.36
2026-04-25 10:10:51,10,79.31
2026-04-25 10:10:55,20,79.73
2026-04-25 10:11:00,9,79.63
2026-04-25 10:11:04,10,79.58
2026-04-25 10:11:08,4,79.6
2026-04-25 10:11:12,12,79.61
2026-04-25 10:11:16,5,79.62
2026-04-25 10:11:20,11,79.54
2026-04-25 10:11:24,11,79.68
2026-04-25 10:11:28,39,79.45
2026-04-25 10:11:32,8,79.35
2026-04-25 10:11:36,3,79.22
2026-04-25 10:11:40,8,79.28
2026-04-25 10:11:44,6,79.28
2026-04-25 10:11:48,7,79.31
2026-04-25 10:11:52,10,79.34
2026-04-25 10:11:56,11,79.28
2026-04-25 10:12:00,11,79.1
2026-04-25 10:12:04,13,79.38
2026-04-25 10:12:08,7,79.28
2026-04-25 10:12:12,18,79.37
2026-04-25 10:12:16,9,79.26
2026-04-25 10:12:20,7,79.33
2026-04-25 10:12:24,12,79.35
2026-04-25 10:12:28,8,79.81
2026-04-25 10:12:32,8,79.82
2026-04-25 10:12:37,20,79.74
2026-04-25 10:12:41,5,79.82
2026-04-25 10:12:45,8,79.76
2026-04-25 10:12:49,18,79.76
2026-04-25 10:12:53,10,79.78
2026-04-25 10:12:57,10,79.9
2026-04-25 10:13:09,27,79.32
2026-04-25 10:13:13,42,79.5
2026-04-25 10:13:18,45,82.86
2026-04-25 10:13:22,59,86.01
2026-04-25 10:13:26,39,85.8
2026-04-25 10:13:30,57,86.34
2026-04-25 10:13:34,16,86.11
2026-04-25 10:13:38,20,84.29
2026-04-25 10:13:43,7,82.98
2026-04-25 10:13:47,28,82.91
2026-04-25 10:13:51,20,83.33
2026-04-25 11:33:16,20,70.65
2026-04-25 11:33:20,28,71.3
2026-04-25 11:33:25,24,71.66
2026-04-25 11:33:29,65,71.23
2026-04-25 11:33:34,43,68.19
2026-04-25 11:33:39,38,67.94
2026-04-25 11:33:43,53,70.88
2026-04-25 11:33:48,14,70.96
2026-04-25 11:33:52,25,70.37
2026-04-25 11:33:57,30,67.65
2026-04-25 11:34:01,43,68.17
2026-04-25 11:34:06,15,68.26
2026-04-25 11:34:10,6,68.29
2026-04-25 11:34:15,5,68.21
2026-04-25 11:34:19,22,68.29
2026-04-25 11:34:24,9,68.16
2026-04-25 11:34:28,12,68.07
2026-04-25 11:34:33,8,68.01
2026-04-25 11:34:37,31,69.07
2026-04-25 11:34:44,65,83.94
2026-04-25 11:34:48,8,69.02
2026-04-25 11:34:52,11,69.06
2026-04-25 11:34:57,8,69.0
2026-04-25 11:35:01,32,69.48
2026-04-25 11:35:06,51,74.62
2026-04-25 11:35:10,41,69.62
2026-04-25 11:35:15,31,70.06
2026-04-25 11:35:20,52,70.49
2026-04-25 11:35:24,77,72.61
2026-04-25 11:35:29,22,72.74
2026-04-25 11:35:33,54,74.5
2026-04-25 11:35:38,20,73.99
2026-04-25 11:35:42,10,73.89
2026-04-25 11:35:48,42,72.68
2026-04-25 11:35:52,57,70.98
2026-04-25 11:35:57,43,70.2
2026-04-25 11:36:02,53,70.27
2026-04-25 11:36:06,63,69.17
2026-04-25 11:36:11,54,70.15
2026-04-25 11:36:16,48,70.09
2026-04-25 11:36:20,35,69.79
2026-04-25 11:36:25,49,69.71
2026-04-25 11:36:29,32,71.24
2026-04-25 11:36:34,32,70.67
2026-04-25 11:36:38,10,71.63
2026-04-25 11:36:43,25,70.54
2026-04-25 11:36:48,30,71.16
2026-04-25 11:36:52,60,71.4
2026-04-25 11:36:58,82,70.55
2026-04-25 11:37:02,45,71.05
2026-04-25 11:37:07,23,71.38
2026-04-25 11:37:11,10,71.28
2026-04-25 11:37:16,15,68.62
2026-04-25 11:37:20,6,68.51
2026-04-25 11:37:24,14,68.35
2026-04-25 11:37:29,35,68.51
2026-04-25 11:37:34,64,69.18
2026-04-25 11:37:39,54,70.81
2026-04-25 11:37:44,42,70.74
2026-04-25 11:37:48,34,71.0
2026-04-25 11:37:53,51,71.51
2026-04-25 11:37:57,55,72.16
2026-04-25 11:38:02,38,73.41
2026-04-25 11:38:07,37,74.34
2026-04-25 11:38:11,34,73.35
2026-04-25 11:38:16,29,72.21
2026-04-25 11:38:21,28,71.2
2026-04-25 11:38:25,34,72.01
2026-04-25 11:38:30,31,74.34
2026-04-25 11:38:34,29,74.6
2026-04-25 11:38:39,37,74.5
2026-04-25 11:38:43,56,74.6
2026-04-25 11:38:48,60,80.28
2026-04-25 11:38:52,28,70.56
2026-04-25 11:38:57,28,70.73
2026-04-25 11:39:01,14,70.73
2026-04-25 11:39:06,51,70.56
2026-04-25 11:39:10,7,70.47
2026-04-25 11:39:14,9,69.66
2026-04-25 11:39:19,35,69.66
2026-04-25 11:39:23,27,69.65
2026-04-25 11:39:28,43,69.31
2026-04-25 11:39:33,30,69.41
2026-04-25 11:39:37,54,70.23
2026-04-25 11:39:42,32,80.05
2026-04-25 11:39:46,40,71.16
2026-04-25 11:39:51,51,73.06
2026-04-25 11:39:55,17,71.82
2026-04-25 11:39:59,8,71.78
2026-04-25 11:40:04,26,71.85
2026-04-25 11:40:08,49,70.7
2026-04-25 11:40:13,57,70.78
2026-04-25 11:40:18,12,70.48
2026-04-25 11:40:22,13,70.49
2026-04-25 11:40:27,58,72.46
2026-04-25 11:40:31,18,70.16
2026-04-25 11:40:36,31,69.56
2026-04-25 11:40:41,46,70.15
2026-04-25 11:40:46,52,70.32
2026-04-25 11:40:50,48,71.65
2026-04-25 11:40:55,22,69.01
2026-04-25 11:40:59,41,69.07
2026-04-25 11:41:04,28,69.36
2026-04-25 11:41:09,45,70.32
2026-04-25 11:41:16,85,86.73
2026-04-25 11:41:20,33,73.2
2026-04-25 11:41:25,35,73.09
2026-04-25 11:41:29,44,73.16
2026-04-25 11:41:34,13,72.82
2026-04-25 11:41:38,22,72.32
2026-04-25 11:41:43,34,73.1
2026-04-25 11:41:47,66,85.81
2026-04-25 11:41:52,32,70.14
2026-04-25 11:41:56,4,70.09
2026-04-25 11:42:00,6,70.0
2026-04-25 11:42:05,0,70.01
2026-04-25 11:42:09,6,70.05
2026-04-25 11:42:13,3,69.26
2026-04-25 11:42:18,54,69.53
2026-04-25 11:42:22,36,70.03
2026-04-25 11:42:27,76,72.55
2026-04-25 11:42:40,96,72.68
2026-04-25 11:42:44,7,70.19
2026-04-25 11:45:09,16,66.35
2026-04-25 11:45:13,5,65.47
2026-04-25 11:45:20,56,78.91
2026-04-25 11:45:24,16,65.49
2026-04-25 11:45:29,21,65.75
2026-04-25 11:45:33,31,66.52
2026-04-25 11:45:37,33,66.67
2026-04-25 11:45:41,4,65.97
2026-04-25 11:45:45,12,65.97
2026-04-25 11:45:49,12,65.81
2026-04-25 11:45:53,61,64.04
2026-04-25 11:45:58,40,63.85
2026-04-25 11:46:03,40,63.82
2026-04-25 11:46:07,51,66.61
2026-04-25 11:46:11,6,66.61
2026-04-25 11:46:15,18,66.67
2026-04-25 11:46:19,10,66.68
2026-04-25 11:46:23,8,66.57
2026-04-25 11:46:28,54,76.72
2026-04-25 11:46:32,37,66.59
2026-04-25 11:46:36,11,65.76
2026-04-25 11:46:41,11,65.68
2026-04-25 12:43:04,16,68.2
2026-04-25 12:43:08,17,68.69
2026-04-25 12:43:13,9,67.11
2026-04-25 12:43:17,11,67.14
2026-04-25 12:43:21,16,67.22
2026-04-25 12:43:25,50,67.49
2026-04-25 12:43:30,24,68.92
2026-04-25 12:43:37,71,80.21
2026-04-25 12:43:41,6,69.45
2026-04-25 12:43:45,31,69.1
2026-04-25 12:43:50,25,69.6
2026-04-25 12:43:54,29,70.19
2026-04-25 12:43:59,35,69.28
2026-04-25 12:44:03,21,68.29
2026-04-25 12:44:07,17,67.82
2026-04-25 12:44:11,13,67.62
2026-04-25 12:44:16,21,68.42
2026-04-25 12:44:23,43,77.79
2026-04-25 12:44:27,6,67.13
2026-04-25 12:44:31,24,67.12
2026-04-25 12:44:36,38,67.34
2026-04-25 12:44:40,18,67.36
2026-04-25 12:44:44,34,67.4
2026-04-25 12:44:49,44,76.45
2026-04-25 12:44:53,30,68.31
2026-04-25 12:44:57,35,67.5
2026-04-25 12:45:02,24,67.49
2026-04-25 12:45:06,11,67.59
2026-04-25 12:45:10,16,67.95
2026-04-25 12:45:15,14,67.25
